#group,false,false,true,true,false,false,true,true
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:10Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:20Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:30Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:40Z,4.040213,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:50Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:00Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:10Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:20Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:30Z,4.047203,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:40Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:50Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:00Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:10Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:20Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:30Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:40Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:50Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:00Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:10Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:40Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:50Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:00Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:10Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:20Z,4.031476,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:30Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:40Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:50Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:10Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:20Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:30Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:40Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:50Z,4.033223,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:00Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:10Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:20Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:30Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:40Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:50Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:00Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:10Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:20Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:30Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:40Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:50Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:00Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:10Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:20Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:30Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:40Z,4.033223,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:50Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:00Z,4.027981,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:10Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:20Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:30Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:40Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:50Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:00Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:10Z,4.036718,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:20Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:30Z,4.040213,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:40Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:50Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:00Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:10Z,4.026233,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:20Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:30Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:40Z,4.038465,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:50Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:00Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:10Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:20Z,4.034971,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:30Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:40Z,4.026233,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:50Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:00Z,4.034971,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:10Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:20Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:30Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:40Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:50Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:00Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:10Z,4.024486,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:20Z,4.022738,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:30Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:40Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:50Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:00Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:10Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:20Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:30Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:40Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:50Z,4.031476,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:00Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:10Z,4.043708,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:20Z,4.034971,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:30Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:40Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:50Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:00Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:10Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:20Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:30Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:40Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:50Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:00Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:10Z,4.029728,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:20Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:30Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:40Z,4.034971,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:50Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:00Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:10Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:20Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:30Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:40Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:50Z,4.024486,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:56:00Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:56:10Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:56:20Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:56:30Z,4.048076999999999,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:56:40Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:57:00Z,4.0428345,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:57:20Z,4.043708,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:57:30Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:57:40Z,4.022738,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:57:50Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:00Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:10Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:20Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:30Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:40Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:50Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:00Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:10Z,4.047203,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:20Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:30Z,4.043708,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:40Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:50Z,4.047203,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:00Z,4.038465,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:10Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:20Z,4.027981,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:30Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:40Z,4.047203,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:50Z,4.041961,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:00Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:10Z,4.038465,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:20Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:30Z,4.043708,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:40Z,4.047203,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:50Z,4.024486,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:02:00Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:02:10Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:02:20Z,4.045456,battery_voltage_V,ina226
