#group,false,false,true,true,false,false,true,true
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:10Z,0.0004816008,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:20Z,0.0004868237,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:30Z,0.0004096947,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:40Z,0.0004900425,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:50Z,0.0005009741,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:00Z,0.0005034641,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:10Z,0.0005037374,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:20Z,0.0005024924,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:30Z,0.0005134242,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:40Z,0.0005188899,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:50Z,0.0005203779,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:00Z,0.0005213799,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:10Z,0.0005221391,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:20Z,0.0005288499,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:30Z,0.0005320687,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:40Z,0.0003673953,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:50Z,0.0005258741,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:00Z,0.0005554807,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:10Z,0.0005365629,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:40Z,0.0005477678,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:50Z,0.0005566954,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:00Z,0.0005579402,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:10Z,0.0005604303,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:20Z,0.0005597015,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:30Z,0.0005664124,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:40Z,0.0005683861,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:50Z,0.0005604303,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:10Z,0.0005656532,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:20Z,0.0005708761,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:30Z,0.0005699044,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:40Z,0.0005683861,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:50Z,0.0005689024,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:00Z,0.0005624344,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:10Z,0.0005703903,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:20Z,0.0005718782,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:30Z,0.0005753703,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:40Z,0.0005699044,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:50Z,0.0005728803,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:00Z,0.0005728803,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:10Z,0.0005751273,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:20Z,0.0004828155,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:30Z,0.0005818381,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:40Z,0.0005843281,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:43:50Z,0.000581322,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:00Z,0.000592284,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:10Z,0.0005887919,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:20Z,0.0005927699,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:30Z,0.0005975068,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:40Z,0.0006007257,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:44:50Z,0.0006019706,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:00Z,0.0006081956,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:10Z,0.0006161514,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:20Z,0.0006129327,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:30Z,0.0006146636,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:40Z,0.0006211314,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:45:50Z,0.0006273564,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:00Z,0.0006278422,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:10Z,0.0006298465,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:20Z,0.0006325793,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:30Z,0.0006388043,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:40Z,0.000644756,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:46:50Z,0.0005574545,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:00Z,0.0006462742,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:10Z,0.0006529851,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:20Z,0.0006596959,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:30Z,0.0006634309,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:40Z,0.0006576919,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:47:50Z,0.0006609409,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:00Z,0.0006664067,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:10Z,0.0006768526,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:20Z,0.0006766096,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:30Z,0.0006798284,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:40Z,0.0006843226,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:48:50Z,0.0006883004,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:00Z,0.0006378022,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:10Z,0.0007034833,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:20Z,0.0007047284,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:30Z,0.0007149312,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:40Z,0.0007171479,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:49:50Z,0.0007166621,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:00Z,0.0007263488,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:10Z,0.00073309,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:20Z,0.000729355,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:30Z,0.0007390416,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:40Z,0.0007385558,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:50:50Z,0.0007437787,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:00Z,0.0007447808,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:10Z,0.0007353067,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:20Z,0.0007532225,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:30Z,0.0007315717,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:40Z,0.0007363088,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:51:50Z,0.0007313287,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:00Z,0.0007310858,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:10Z,0.000728353,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:20Z,0.00072313,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:30Z,0.00071068,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:40Z,0.000717907,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:52:50Z,0.0007121679,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:00Z,0.00071068,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:10Z,0.0007037263,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:20Z,0.0006964993,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:30Z,0.0007044551,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:40Z,0.0007014792,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:53:50Z,0.0006937664,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:00Z,0.0006999913,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:10Z,0.0006878146,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:20Z,0.0006870555,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:30Z,0.0006992321,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:40Z,0.0006758505,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:54:50Z,0.0006743626,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:00Z,0.0006738767,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:10Z,0.0006688968,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:20Z,0.0006668926,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:30Z,0.0006626718,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:40Z,0.0006681376,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:55:50Z,0.0006641597,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:56:00Z,0.0006688968,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:56:10Z,0.0006758505,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:56:20Z,0.0006726317,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:56:30Z,0.0006761086499999999,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:56:40Z,0.0006698989,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:57:00Z,0.00068283465,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:57:20Z,0.000654716,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:57:30Z,0.0007017221,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:57:40Z,0.0007029671,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:57:50Z,0.0007019955,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:00Z,0.0007022384,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:10Z,0.0007047284,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:20Z,0.0007049713,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:30Z,0.0006940092,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:40Z,0.0007012362,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:58:50Z,0.0007002342,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:00Z,0.0007029671,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:10Z,0.0007002342,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:20Z,0.0006945253,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:30Z,0.0007002342,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:40Z,0.0006964993,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:59:50Z,0.0007047284,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:00Z,0.0006915193,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:10Z,0.0006975013,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:20Z,0.0006932805,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:30Z,0.0007029671,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:40Z,0.0006830776,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:00:50Z,0.0007012362,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:00Z,0.0006942825,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:10Z,0.0007111963,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:20Z,0.0006960135,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:30Z,0.0007063377,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:40Z,0.0007211259,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:01:50Z,0.0007246179,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:02:00Z,0.0007124412,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:02:10Z,0.0006942825,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:02:20Z,0.0006940092,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:02:30Z,0.0006890595,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:02:40Z,0.0006815896,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:02:50Z,0.0006776118,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:03:00Z,0.0006738767,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:03:10Z,0.0006746055,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:03:20Z,0.0006691397,current_A,ina226
,,1,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T13:03:40Z,0.00056815835,current_A,ina226

